Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-DungeonMaintenance,0.0010,3.10,"4,726"
Main-WeWorkWellTogether,0.0010,3.15,"6,006"
Main-UltimateGamer386,0.0010,3.09,"7,357"
Main-DramaticStutter,0.0010,3.55,486
Main-ConfusedQuestionMark,0.0010,3.08,"10,598"
Main-EscapeRope,0.0010,3.15,"2,227"
Main-TeamworkPuzzleGame,0.0010,3.19,"4,727"
Main-PufferFish,0.0010,3.21,"2,251"
Main-ConvenientWeaknessPlacement,0.0010,3.23,"2,462"
Main-EnergyBow,0.0010,3.05,"2,976"
Main-AutomaticLevel,0.0010,3.52,"3,361"
Main-PlayableMenu,0.0010,3.24,"12,547"
Main-LilyPadPlatform,0.0010,3.41,"1,200"
Main-IAintGotTimeToBleed,0.0010,3.17,"2,313"
Main-ObstructiveForeground,0.0009,3.36,"1,018"
Main-PaperTalisman,0.0009,3.10,"7,599"
Main-GoWaitOutside,0.0009,3.21,"2,190"
Manga-SeikesshouAlbatross,0.0009,3.13,"3,605"
Main-Spinventory,0.0009,3.20,"4,898"
Main-NoScope,0.0009,3.26,"1,356"
Main-NiagaraFalls,0.0009,3.10,"8,723"
Main-CouldntFindALighter,0.0009,3.08,"5,902"
Main-SamuraiInNinjaTown,0.0009,3.35,"1,074"
Main-InstantChucks,0.0009,3.23,671
Main-DestructionEqualsOffSwitch,0.0009,3.23,"2,686"
Main-OrionDrive,0.0009,3.20,"7,156"
Main-CatchYourDeathOfCold,0.0009,3.13,"13,895"
Main-TheMostDangerousVideoGame,0.0009,3.09,"13,470"
Main-SimplifiedSpellcasting,0.0009,3.19,"3,520"
Main-GeneralGamingGamepads,0.0009,3.21,"7,326"
Main-ChaseFight,0.0009,3.21,"3,626"
Main-SundialWaypoint,0.0009,3.24,"2,395"
Main-BlackHoleBelly,0.0009,3.17,"2,451"
Main-FoxChickenGrainPuzzle,0.0009,3.07,"14,883"
Main-PitifulWorms,0.0009,3.24,603
Main-DoorJudo,0.0009,3.27,"1,627"
Main-CardboardObstacle,0.0009,3.47,362
Main-AmphibiousAutomobile,0.0009,3.22,"2,868"
Main-FullPotentialUpgrade,0.0009,3.20,"1,684"
Main-ExplosiveStupidity,0.0009,3.14,"2,235"
Main-PaperCutting,0.0009,3.28,"1,455"
Main-DirectContinuousLevels,0.0009,3.28,"3,553"
Main-BombWhistle,0.0009,3.33,"1,503"
Main-BroomstickQuarterstaff,0.0009,3.09,"2,718"
Main-DayOldLegend,0.0009,3.40,210
Main-StickGuy,0.0009,3.44,53
Main-GroundShatteringLanding,0.0009,3.15,"7,913"
Main-LintValue,0.0009,3.59,187
Main-FifteenPuzzle,0.0009,3.22,"12,680"
RealLife-CoolPlane,0.0009,3.01,"5,272"
Main-EmptyRoomUntilTheTrap,0.0009,3.29,"2,491"
Main-DilatingDoor,0.0009,3.08,"4,165"
Main-DungeonShop,0.0009,3.15,"2,564"
Main-TunnelNetwork,0.0009,3.27,"2,967"
Main-TooImportantToWalk,0.0009,3.05,"10,351"
Main-DoAnythingSoldier,0.0009,3.20,"2,542"
Main-BattleOfBritain,0.0009,3.16,"4,535"
Main-HammerspacePoliceForce,0.0009,3.28,"1,064"
Main-HyperactiveSprite,0.0009,3.28,"1,050"
Main-BloodUpgrade,0.0009,3.28,622
Main-GivingUpTheGhost,0.0009,3.55,282
Main-OrnamentalWeapon,0.0009,3.32,"1,277"
Main-PlotDetour,0.0009,3.31,"2,625"
Main-LadderPhysics,0.0009,3.12,"9,507"
Main-SuspiciouslyCrackedWall,0.0009,3.22,"1,431"
Main-IfWeSurviveThis,0.0009,3.24,"1,999"
Main-SoupCans,0.0009,4.10,36
Main-TrickBullet,0.0009,3.09,"7,814"
Main-YouNukeEm,0.0009,3.19,"5,069"
Main-PressureSensitiveInterface,0.0009,3.13,"2,780"
Main-DiscountCard,0.0009,3.24,"2,795"
Main-EverythingsBetterWithMotorcycles,0.0009,3.27,"3,708"
Main-CatAndMouseBoss,0.0009,3.29,460
Main-YouBreakItYouProfit,0.0009,3.33,790
Main-MagicStaff,0.0009,3.18,"2,478"
Main-BossCorridor,0.0008,3.33,550
Main-NoRangeLikePointBlankRange,0.0008,3.01,"7,940"
Main-RulesAreForHumans,0.0008,3.28,"1,097"
Main-WhoopeeCushion,0.0008,3.34,"1,381"
Main-CountingToThree,0.0008,3.04,"7,978"
Main-ShapingYourAttacks,0.0008,3.14,887
Main-ScrappyWeapon,0.0008,3.07,"5,504"
Main-AutoPilotTutorial,0.0008,3.43,452
Main-DeployableCover,0.0008,3.23,"1,032"
Main-RoadRunnerPC,0.0008,3.08,"6,816"
Main-CashGate,0.0008,3.15,"2,378"
Main-RoamingEnemy,0.0008,3.13,"7,591"
Main-TheLethalConnotationOfGunsAndOthers,0.0008,3.04,"1,412"
Main-WeOnlyHaveOneChance,0.0008,3.34,"20,649"
Main-ImprovisedMicrogravityManeuvering,0.0008,3.35,"3,544"
Main-SurpriseSlideStaircase,0.0008,3.21,"4,387"
Main-ThatOneAchievement,0.0008,3.07,"10,666"
Main-PopUpVideoGames,0.0008,3.40,"4,400"
Main-BackpackCannon,0.0008,3.26,564
Main-ProgressiveJackpot,0.0008,3.59,"2,628"
Main-RiceBurner,0.0008,3.14,"5,904"
Main-ConvenientDecoyCat,0.0008,3.24,"14,114"
Main-SupportPartyMember,0.0008,3.20,861
Main-SchrodingersQuestion,0.0008,3.14,"1,686"
Main-InDaClub,0.0008,3.29,"1,642"
Main-BreakingOut,0.0008,3.22,"6,061"
Main-SidenoteFullStory,0.0008,3.56,207
Main-NPCAmnesia,0.0008,3.17,"3,698"
Main-MonsterCloset,0.0008,3.32,646
Main-Alucard,0.0008,3.19,"3,083"
Main-PlayerKilling,0.0008,3.39,"2,232"
Main-FreelookButton,0.0008,3.35,"1,356"
Main-HydraProblem,0.0008,3.32,891
Main-ConvenientEscapeBoat,0.0008,3.17,"4,861"
Main-NewWorldTease,0.0008,3.32,"1,154"
Main-UnrelatedEffects,0.0008,3.46,507
Main-HorseJump,0.0008,3.15,"2,156"
Main-DramaticDisappearingDisplay,0.0008,3.24,"2,904"
Main-Safecracking,0.0008,3.24,"3,092"
Main-ItemFarming,0.0008,3.22,"3,447"
Main-DungFu,0.0008,3.19,"1,728"
Main-InstantMilitia,0.0008,3.33,"2,301"
Main-MarkedToDie,0.0008,3.25,"1,595"
Main-DualModeUnit,0.0008,3.25,"1,719"
Main-HollerButton,0.0008,3.23,"2,044"
Main-PaintTheTownRed,0.0008,3.32,"1,351"
Main-PostponedQuestion,0.0008,4.13,"4,166"
Main-DropInDropOutMultiplayer,0.0008,3.42,"2,449"
Main-HeadsUpDisplay,0.0008,3.18,"2,950"
Main-SecretPath,0.0008,3.29,"2,167"
Main-GoldenPath,0.0008,3.36,225
Main-ProgrammingGame,0.0008,3.31,"6,849"
Main-NearMisses,0.0008,3.40,916
Main-IceBreaker,0.0008,2.99,"5,155"
Main-HouseSystem,0.0008,3.44,570
Main-RushBoss,0.0008,3.28,"2,234"
Main-BucketHelmet,0.0008,3.13,"3,642"
Main-HyperspaceWardrobe,0.0008,3.05,"9,989"
Main-WeHaveTheKeys,0.0008,3.09,"7,135"
Main-Metalhead,0.0008,3.18,"25,057"
Main-JuggleFu,0.0008,3.03,"3,274"
Main-ExcessiveSteamSyndrome,0.0008,3.41,571
Main-CoincidentalDodge,0.0008,3.22,961
Main-LittleUselessGun,0.0008,3.01,"8,139"
Main-ImprovFu,0.0008,3.29,485
Main-ICantReachIt,0.0008,3.16,"2,554"
Main-TeasedWithAwesome,0.0008,3.26,"1,043"
Main-TorsoWithAView,0.0008,3.21,"1,300"
Main-GunStripping,0.0007,3.15,"3,624"
Main-RacingTheTrain,0.0007,3.17,"4,319"
Main-RefiningResources,0.0007,3.50,671
Main-YouMustBeThisTallToEnter,0.0007,3.25,756
Main-Microtransactions,0.0007,3.17,"10,946"
Main-ImprobableAntidote,0.0007,3.09,"27,599"
Main-PunchParry,0.0007,3.08,"2,089"
Main-BulletDodgesYou,0.0007,3.13,"1,876"
Main-ManaShield,0.0007,3.25,656
Main-IncrediblyDurableEnemies,0.0007,3.20,"1,321"
Main-SkateHeavenIsAPlaceOnEarth,0.0007,3.35,"2,144"
Main-MutualDisadvantage,0.0007,3.02,"19,535"
Main-MutuallyExclusivePartyMembers,0.0007,3.13,"1,791"
Main-InGameTV,0.0007,3.16,"7,467"
Main-OlympicSwimmer,0.0007,3.69,173
Main-EasyExp,0.0007,3.25,649
Main-Hellistics,0.0007,3.24,"1,027"
Main-TrampolineTummy,0.0007,3.25,"1,826"
Main-MagicHair,0.0007,3.13,"3,400"
Main-PillowPistol,0.0007,3.21,"5,567"
Main-EveryoneHasAPowerRing,0.0007,3.16,657
Main-NoRecycling,0.0007,3.16,"3,681"
Main-OneshotRevisionism,0.0007,3.21,686
Main-CommonCharacterClasses,0.0007,3.34,619
Main-NoobBridge,0.0007,3.47,"1,552"
Main-OnrushingArmy,0.0007,3.31,"1,298"
Main-RightHandedLeftHandedGuns,0.0007,3.31,638
Main-SuperStrongChild,0.0007,3.23,639
Main-FlamingSkulls,0.0007,3.08,"7,089"
Main-CrouchAndProne,0.0007,3.20,"2,604"
Main-OpposingCombatPhilosophies,0.0007,3.18,"1,555"
Main-MasterOfOneMagic,0.0007,3.13,"2,148"
Main-SceneryAsYouGo,0.0007,3.34,"1,233"
Main-ThemeDeck,0.0007,3.20,"3,122"
Main-TheAirNotThere,0.0007,3.25,916
Main-RoboticAssemblyLines,0.0007,3.07,"7,495"
Main-MissingMissionControl,0.0007,3.26,"1,288"
Main-AdventureGuild,0.0007,3.19,"2,099"
Main-TooSlow,0.0007,3.22,348
Main-LastSecondKarmaChoice,0.0007,3.20,759
Main-SpaceIsSlowMotion,0.0007,3.38,589
Main-FrictionlessReentry,0.0007,3.23,"1,301"
Main-NoBackwardsCompatibilityInTheFuture,0.0007,3.12,"2,721"
Main-CatastrophicCountdown,0.0007,3.41,473
Main-WeWinBecauseYouDidNot,0.0007,3.19,"1,407"
Main-DelayedCausality,0.0007,3.27,203
Main-AutoAssault,0.0007,3.07,"3,618"
Main-MountedCombat,0.0007,3.36,976
Main-SeeNoEvilHearNoEvil,0.0007,3.24,"5,331"
Main-MadeOfShiny,0.0007,3.43,"1,439"
Main-HubcapHovercraft,0.0007,3.63,367
Main-LevelInBossClothing,0.0007,3.34,154
Main-RunsWithScissors,0.0007,3.03,"6,103"
Main-CollapsingCeilingBoss,0.0007,3.33,953
Main-VideoGameTutorial,0.0007,3.48,"1,240"
Main-TeleportCloak,0.0007,3.13,"4,052"
Main-WoodenStake,0.0007,3.44,476
Main-RewardFromNowhere,0.0007,3.33,"1,154"
Main-DoublePlay,0.0007,3.36,"1,261"
Main-DramaticDislocation,0.0007,3.12,"1,874"
Main-ShadyRealEstateAgent,0.0007,3.58,"1,130"
Main-DefeatEqualsExplosion,0.0006,3.25,515
Main-BossVulnerability,0.0006,3.26,873
Main-SymbolDrawingInterface,0.0006,3.30,976
Main-GoneBehindTheBend,0.0006,3.60,554
Main-SniperDuel,0.0006,3.09,"10,085"
Main-PinballGag,0.0006,3.28,"2,192"
Main-ResourcesManagementGameplay,0.0006,3.22,"2,004"
Main-FightingClown,0.0006,3.06,"2,498"
Main-PardoPush,0.0006,3.27,"1,973"
Main-Caltrops,0.0006,3.07,"6,693"
Main-Alt-itis,0.0006,3.20,"3,214"
Main-DentedIron,0.0006,3.44,414
Main-WeWereYourTeam,0.0006,3.24,"1,637"
Main-PunyParachute,0.0006,3.26,"1,482"
Main-MolotovTruck,0.0006,3.25,"1,285"
Main-PinnedDown,0.0006,3.29,927
Main-DramaticAlienVTOL,0.0006,3.23,"1,352"
Main-PowerPalms,0.0006,3.04,"3,531"
Main-SteelMill,0.0006,3.15,"2,838"
Main-WhatsUpKingDude,0.0006,3.19,"1,016"
Main-EveryoneIsArmed,0.0006,3.38,685
Main-OffscreenStartBonus,0.0006,3.14,"3,507"
Main-ContainerMaze,0.0006,3.14,"1,353"
Main-ProceduralGeneration,0.0006,3.44,"1,602"
Main-ActiveExploits,0.0006,3.86,11
Main-VariablePlayerGoals,0.0006,3.49,931
Main-LumperVsSplitter,0.0006,3.69,"2,306"
Main-LateCharacterSyndrome,0.0006,3.24,722
Main-KyuAndDanRanks,0.0006,3.38,"3,002"
Main-StandardBleedingSpots,0.0006,3.34,760
Main-HandSeals,0.0006,3.16,"5,187"
Main-StarterEquipment,0.0006,3.23,410
Main-LockAndLoad,0.0006,3.45,544
Main-EasyLevelTrick,0.0006,3.22,"2,853"
Main-AsianRuneChant,0.0006,3.17,"3,530"
Main-SwordLimbo,0.0006,3.28,488
Main-TakesOneToKillOne,0.0006,3.06,"4,361"
Main-StatSticks,0.0006,3.54,188
Main-CombatReferee,0.0006,3.35,486
Main-CaptiveAudience,0.0006,3.46,629
Main-WhoNeedsOvertime,0.0006,3.29,"9,822"
Main-VillainShoes,0.0006,3.13,745
Main-InstantConvertible,0.0006,3.30,"1,084"
Main-DoubleTap,0.0006,3.08,"5,145"
Main-PlayEveryDay,0.0006,3.24,"1,459"
Main-SolarAndLunar,0.0006,3.18,161
Main-SlashCommand,0.0006,3.42,"2,689"
Main-TrickShotPuzzle,0.0006,3.72,211
Main-ClockworksArea,0.0006,3.13,"1,260"
Main-TheRoper,0.0006,3.38,"1,663"
Main-MoneyMultiplier,0.0006,3.45,"2,787"
Main-WeDontNeedRoads,0.0006,3.20,"1,474"
GameBreaker-ShinMegamiTensei,0.0006,3.31,166
Main-BooksThatBite,0.0006,3.25,415
Main-EmergencyStash,0.0006,3.38,323
Main-ImpassableDesert,0.0005,3.21,"1,204"
Main-NPCScheduling,0.0005,3.29,"2,338"
Main-StockControlSettings,0.0005,3.33,"3,964"
Main-OurTimeMachineIsDifferent,0.0005,3.19,"4,532"
Main-MirrorsReflectEverything,0.0005,3.14,"6,570"
Main-InvulnerableHorses,0.0005,3.28,"2,163"
Main-SuddenlyHarmfulHarmlessObject,0.0005,3.37,635
Main-RoadBlock,0.0005,3.40,"7,240"
Main-PercentDamageAttack,0.0005,3.29,314
Main-YouAlwaysHearTheBullet,0.0005,3.36,836
Main-MyDefenseNeedNotProtectMeForever,0.0005,3.02,"4,240"
Main-RulesOfAnime,0.0005,3.05,"3,574"
Main-DrillMole,0.0005,3.12,"1,691"
Main-ShieldBearingMook,0.0005,3.21,"1,063"
MythologyGag-CardGames,0.0005,3.51,95
Main-ActionBar,0.0005,3.54,903
Main-AirAidedAcrobatics,0.0005,3.25,"4,171"
Main-BloodSplatteredWarrior,0.0005,3.07,"5,447"
ThatOneLevel-SpaceSimulator,0.0005,3.32,112
Main-AllSwordsAreTheSame,0.0005,3.28,739
Main-StatDeath,0.0005,3.28,345
Main-BodyguardingABadass,0.0005,3.02,"4,363"
Main-OnlySixHelmets,0.0005,3.37,"1,156"
Main-VolcanoLair,0.0005,3.16,996
Main-WalkieTalkieStatic,0.0005,3.27,"3,568"
Main-FutureCopter,0.0005,3.26,"1,414"
Main-ClothingCombat,0.0005,3.12,"2,044"
Main-MetaPowerup,0.0005,3.26,853
Main-Klotski,0.0005,3.61,"1,099"
Main-GameplayAutomation,0.0005,3.20,"6,470"
Main-OperationGameOfDoom,0.0005,3.37,404
Main-OnSiteProcurement,0.0005,3.60,1
Main-WhenAllElseFailsGoRight,0.0005,3.23,"1,475"
Main-ElementalArmor,0.0005,3.11,"4,301"
Main-SoloSequence,0.0005,3.23,"2,169"
Main-OnlyICanMakeItGo,0.0005,3.17,621
Main-GunAndSword,0.0005,3.93,25
Main-MooksButNoBosses,0.0005,3.21,483
Main-SheathStrike,0.0005,3.03,"3,445"
Main-VideogameObjectives,0.0005,3.28,"1,827"
Main-SpyTuxReveal,0.0005,3.28,"1,822"
Main-EarlyGameHell,0.0005,3.18,"1,825"
Main-AbridgedArenaArray,0.0005,3.22,"1,583"
Main-BizarrePuzzleGame,0.0005,3.27,"3,126"
Main-HollywoodSkydiving,0.0005,3.13,"5,298"
Main-ConvenientCranny,0.0005,3.28,"4,058"
Main-TheTurretMaster,0.0005,3.24,"1,238"
Main-AirLaunchedWeapons,0.0005,3.33,794
Main-HairpinLockpick,0.0005,3.06,"5,119"
Main-SuperRugPull,0.0005,3.22,135
Main-NoFinalBossForYou,0.0005,3.22,511
Main-KewpieDollSurprise,0.0005,3.50,717
Main-MuckingInTheMud,0.0005,3.30,"4,549"
Main-FaceDesignShield,0.0005,3.20,"1,160"
Main-SignatureSpell,0.0005,3.94,12
Main-ShallIRepeatThat,0.0005,3.28,231
Main-InCaseOfBossFightBreakGlass,0.0004,3.29,576
Main-DeusAxMachina,0.0004,3.11,"2,636"
Main-HumanDoorstop,0.0004,3.11,"1,931"
Main-ProjectilePlatforms,0.0004,3.57,380
Main-EjectEjectEject,0.0004,3.21,722
Main-SlidingScaleOfVideogameObjectives,0.0004,3.23,491
Main-SeeWater,0.0004,3.30,713
Main-PlayerPersonalityQuiz,0.0004,3.12,"2,322"
Main-VideogameDashing,0.0004,3.28,"1,237"
Main-TakeMeOutAtTheBallGame,0.0004,3.14,"4,988"
Main-SpringySpores,0.0004,3.45,340
Main-UnorthodoxSheathing,0.0004,3.13,"2,142"
Main-DropTheWashtub,0.0004,3.31,"1,980"
Main-AbsurdlyBrightLight,0.0004,3.18,"3,177"
Main-RespawnOnTheSpot,0.0004,3.38,"1,086"
Main-SuperPersistentMissile,0.0004,3.15,"4,663"
Main-PlotTunnel,0.0004,3.30,472
Main-TheManMakesTheWeapon,0.0004,3.16,"1,405"
Main-EverythingIsSmashableArea,0.0004,3.23,998
Main-MainWindow,0.0004,3.94,"1,665"
Main-Swirlie,0.0004,3.12,"3,874"
Main-TreasureHunter,0.0004,3.82,55
Main-WeaponJr,0.0004,3.00,"8,198"
Main-FightDracula,0.0004,3.27,488
Main-AwesomeButTemporary,0.0004,3.34,267
Main-StatusLine,0.0004,4.03,248
Main-SignificantSketchbook,0.0004,3.20,761
Main-ImprobableChopsticksSkill,0.0004,3.24,837
Main-ReliablyUnreliableGuns,0.0004,3.00,"50,915"
Main-TheCenterpieceSpectacular,0.0004,3.24,690
De-PrinzipDerCoolness,0.0004,3.39,"277,658"
Main-ImprobableAccessoryEffect,0.0004,3.21,654
Main-StartingUnits,0.0004,3.42,361
ClusterFBomb-VideoGames,0.0004,3.11,"1,689"
Main-HassleFreeHotwire,0.0004,3.16,"1,807"
Main-SukhomlinovEffect,0.0004,3.07,"2,807"
Main-StopMotionLighting,0.0004,3.32,953
Main-Infinite,0.0004,3.14,"14,933"
Main-ElementalBarrier,0.0004,3.23,"1,542"
Main-PickupHierarchy,0.0004,3.33,"1,033"
Main-TwelveCoinsPuzzle,0.0004,3.39,"3,542"
Main-ThatSatisfyingCrunch,0.0004,3.11,"1,944"
Main-StandardFPSEnemies,0.0004,3.16,407
Main-Skybox,0.0004,3.71,276
Main-SmokingBarrelBlowout,0.0004,3.31,874
Main-SphereFactor,0.0004,3.16,"52,028"
Main-NorthIsColdSouthIsHot,0.0004,3.30,255
Main-SlowerThanASpeedingBullet,0.0004,3.23,566
Main-MinervaMetastasis,0.0004,3.61,23
Main-ClairvoyantSecurityForce,0.0004,3.30,378
Main-DramaticTimpani,0.0004,3.37,706
Main-DoomedUpgrade,0.0004,3.18,439
Main-SlidingScaleOfContentDensityVsWidth,0.0004,3.47,"9,990"
Main-DefaultSettingSyndrome,0.0004,3.34,"1,043"
Fr-Sbires,0.0004,3.28,"101,437"
Main-WhackAMonster,0.0004,3.20,572
Main-V8EngineNoises,0.0004,3.52,550
Main-MetaMultiplayer,0.0004,3.60,"1,425"
Main-CameraObscurer,0.0004,3.15,"1,175"
Main-EveryDeviceIsASwissArmyKnife,0.0004,3.13,580
Main-StartScreen,0.0004,3.34,550
Main-ArmsFair,0.0004,3.74,154
Main-KillItThroughItsStomach,0.0004,3.06,"2,317"
Main-SlicesDicesAndMakesJulienneFries,0.0003,3.24,"4,835"
Main-BackupBluff,0.0003,3.08,995
Main-StaringThroughTheSword,0.0003,3.31,576
Main-MisaimedRealism,0.0003,3.34,573
Main-DangerousTerrain,0.0003,3.10,"2,857"
Main-UnorthodoxHolstering,0.0003,3.17,"1,473"
Main-KungFuClairvoyance,0.0003,3.15,"2,848"
Main-PGExplosives,0.0003,3.15,"1,729"
Main-AttackTheTail,0.0003,3.13,"3,158"
Main-ExperienceMeter,0.0003,3.33,"1,573"
Main-ElementalIgnorance,0.0003,3.26,945
Main-ThirtyDayFreeTrial,0.0003,3.49,"1,208"
Main-ThreeRoundDeathmatch,0.0003,3.26,744
HilariousInHindsight-VideoGames,0.0003,2.82,"11,256"
Main-DoorRoulette,0.0003,3.00,"13,811"
Main-ShinySense,0.0003,4.31,27
Main-CombatExclusiveHealing,0.0003,3.19,599
Main-GinsuKnifeClaws,0.0003,3.09,"1,756"
Main-SimpleYetAwesome,0.0003,3.15,398
Main-CupHolders,0.0003,3.17,"1,658"
Main-VideoGameWeaponStats,0.0003,3.48,293
Main-TheHopelessReplacement,0.0003,3.14,"1,472"
Main-GladHesOnOurSide,0.0003,3.11,"2,245"
Main-StupidSurrender,0.0003,3.19,526
Main-LongRangeFighter,0.0003,3.29,782
Main-DialogDuringGameplay,0.0003,3.23,605
Main-BigDoor,0.0003,3.23,388
Main-SplitHair,0.0003,3.40,239
Main-VeteranUnit,0.0003,3.25,496
Main-JokeLevel,0.0003,3.50,447
Main-LetsGetOutOfHere,0.0003,3.09,"2,662"
Main-LetsDance,0.0003,3.11,"1,206"
Main-HollywoodActionHero,0.0003,3.10,"32,703"
Main-ClimacticVolcanoBackdrop,0.0003,3.15,"3,789"
Main-AndYourRewardIsEdible,0.0003,3.14,"2,801"
Main-MasterConsole,0.0003,3.46,626
Main-TheSameButMoreSpecific,0.0003,3.73,136
Main-TheWanderingYou,0.0003,3.28,441
Main-PuppetGun,0.0003,3.19,578
Main-MagicSquarePuzzle,0.0003,3.54,"1,824"
Main-GamingClan,0.0003,3.58,440
Main-PreExplosionBuildup,0.0003,3.15,"2,614"
Main-AgitatedItemStomping,0.0003,3.11,"3,298"
Main-ReturnToShooter,0.0003,3.11,"8,227"
Main-CathedralClimax,0.0003,3.95,0
Main-PartyScattering,0.0003,3.08,"6,085"
Main-ElementalEyeColors,0.0003,3.25,322
Main-ApocalypticMontage,0.0003,3.19,"1,270"
Main-TalkingLightbulb,0.0003,3.08,459
Main-SmallUniverseAfterAll,0.0003,3.29,519
Main-WorkingThroughTheCold,0.0003,3.29,521
Main-SIPrefixName,0.0003,3.29,250
Main-QueensPuzzle,0.0002,3.50,"1,524"
Main-MouseTrap,0.0002,3.14,"1,856"
Main-EmoteCommand,0.0002,3.60,218
Main-MadMarbleMaze,0.0002,3.45,"1,175"
Main-Player-GeneratedEconomy,0.0002,3.42,193
Main-WatchingAVideoGame,0.0002,3.07,"4,029"
Main-StinkBomb,0.0002,3.16,"2,270"
Main-GoldSilverCopperStandard,0.0002,3.34,719
Main-BaselessMission,0.0002,3.46,469
Main-BackgroundMusicOverride,0.0002,3.25,188
Main-BadLuckCharm,0.0002,3.07,"1,466"
Fr-Schema,0.0002,0.00,0
Main-GamblerGroupies,0.0002,3.37,100
Main-BattleIntro,0.0002,3.25,439
Main-ScriptReadingDoors,0.0002,3.52,228
Main-FlushingEdgeInteractivity,0.0002,3.30,66
Main-SuccessionGame,0.0002,3.45,804
Main-TheHardHat,0.0002,3.13,"1,204"
Main-PhotoprotoneutronTorpedo,0.0002,3.09,"2,031"
Main-EscalatingChase,0.0002,3.42,358
Main-CoatOverTheShoulder,0.0002,3.19,"2,635"
Main-WhatAreYouLookingAt,0.0002,3.59,41
Main-BowledOver,0.0002,3.09,"1,290"
Main-NoItemUseForYou,0.0002,3.26,"1,821"
Main-SwordAlmighty,0.0002,3.08,"52,635"
Main-EventDrivenClock,0.0002,3.21,233
Main-SecondQuest,0.0002,3.98,0
Main-HowDidWeGetBackHome,0.0002,3.24,279
Main-HotBar,0.0002,3.62,111
ThatOneLevel-RealTimeStrategy,0.0002,3.12,"1,206"
ThatOneLevel-RPG,0.0002,2.96,"3,428"
Main-KnockbackEvasion,0.0002,3.33,372
Main-IfICanOnlyMove,0.0002,3.27,158
Main-AbsurdlyLongLimousine,0.0002,3.16,"1,281"
Main-NotAScratchOnIt,0.0002,3.06,"3,773"
Main-CartridgesInFlight,0.0002,3.22,882
Main-InvincibleClassicCar,0.0002,3.33,178
Main-NonCombatantImmunity,0.0002,3.38,185
Main-WhatDoYouMeanItsNotCosmetic,0.0002,3.26,422
Main-RocketTagGameplay,0.0002,3.21,677
Main-EternalEmployee,0.0002,3.26,136
Main-RetractableAppendages,0.0002,3.23,684
Main-TheEnemyWeaponsAreBetter,0.0002,3.26,306
Fr-SoldatDispensable,0.0002,3.81,"2,479"
Main-MenUseViolenceWomenUseCommunication,0.0002,3.24,265
Main-UselessUsefulNon-CombatAbilities,0.0002,3.17,847
Main-PreAsskickingMutter,0.0002,3.52,93
Main-ScoreMilking,0.0002,3.58,134
Main-StompyMooks,0.0002,3.35,565
Main-MercyReward,0.0002,4.12,8
Main-EyeCam,0.0002,3.62,68
Main-DecisiveBattle,0.0002,3.64,44
ThatOneLevel-ActionAdventure,0.0002,3.03,539
ThatOneLevel-Adventure,0.0002,3.33,88
ThatOneLevel-FightingGame,0.0002,3.31,80
ThatOneLevel-FirstPersonShooter,0.0002,3.04,918
ThatOneLevel-HackAndSlash,0.0002,3.24,93
ThatOneLevel-MMORPG,0.0002,3.14,512
ThatOneLevel-PlatformGame,0.0002,3.02,958
ThatOneLevel-RacingGame,0.0002,3.18,321
ThatOneLevel-ShootEmUps,0.0002,3.21,225
ThatOneLevel-ThirdPersonShooter,0.0002,3.17,211
ThatOneLevel-TurnBasedStrategy,0.0002,3.14,"50,299"
ThatOneLevel-WideOpenSandbox,0.0002,3.22,125
ThatOneLevel-RhythmGame,0.0002,3.23,735
Main-WipeTheFloorWithYou,0.0002,3.17,766
Main-ProbabilityPileup,0.0002,3.25,"1,106"
Main-KnockoutAmbush,0.0002,3.12,801
Main-LevelsTakeFlight,0.0002,3.39,138
Main-AstronomicalExchangeRate,0.0002,3.29,"1,049"
Main-BlindingCameraFlash,0.0002,3.28,376
Main-RecoverySequence,0.0002,3.23,"1,462"
Main-ReformulatedGame,0.0002,3.17,"1,847"
Main-FakeLoud,0.0002,3.38,251
Main-GemstoneAssault,0.0001,3.09,"2,100"
TropeCo-PowerCrystal,0.0001,3.40,340
Main-MyOtherCarIsAnX,0.0001,3.22,908
De-AutoMitAufschlagzuender,0.0001,3.45,"118,523"
Main-EnRouteSum-Up,0.0001,3.30,"16,990"
Main-ArbitraryEquipmentRestriction,0.0001,3.34,59
Main-ShockJock,0.0001,3.56,242
Main-StandardDiscoEquipment,0.0001,3.53,84
Main-NoFlowPortal,0.0001,3.15,999
Main-DoubleSidedBook,0.0001,3.30,"3,760"
Main-InternalGameSystem,0.0001,4.33,3
Main-InsertPaymentToUse,0.0001,3.29,192
Main-ChanceActivation,0.0001,3.28,93
Main-OnAScaleFromOneToTen,0.0001,3.25,331
Main-GridPuzzle,0.0001,3.87,155
Main-SlidingScaleOfVideoGameWorldSizeAndScale,0.0001,3.35,711
Main-DownToTheLastMatch,0.0001,3.58,204
Main-ConstructionIsAwesome,0.0001,3.05,"5,947"
Main-StealthyColossus,0.0001,3.18,446
Main-WalkthroughMode,0.0001,3.43,"2,704"
Main-WeaponAcrossTheShoulder,0.0001,3.07,"2,107"
Fr-ArmeeDispensable,0.0001,4.27,0
Main-LawOfOne,0.0001,3.49,76
Main-SlowLight,0.0001,3.27,472
Hu-AKincs,0.0001,3.82,"199,095"
Main-CommunicationsOfficer,0.0001,3.16,254
