Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-SelfReferentialHumor,0.0016,3.25,"2,457"
Main-TrailerSpoof,0.0016,3.10,"6,909"
Main-PlotLeveling,0.0016,3.05,"2,637"
Main-ThirdPersonFlashback,0.0016,3.21,"3,207"
Main-HowToGatherCharacters,0.0016,3.29,"5,179"
Main-Mundanization,0.0016,3.14,"2,973"
Main-BigHeroicRun,0.0016,3.16,"5,822"
Main-HockeyMaskAndChainsaw,0.0016,3.20,"1,406"
Main-UncommonTime,0.0016,2.99,"60,618"
Main-YesVirginia,0.0016,3.10,"45,210"
Main-GaslampFantasy,0.0016,3.19,"31,716"
Main-LocalReference,0.0016,3.12,"9,329"
Main-WikiVandal,0.0016,4.11,154
Memes-Music,0.0016,2.98,"15,939"
DarthWiki-Ptitlew9bltta3dv6n,0.0016,3.31,"363,081"
Main-IfWeGetThroughThis,0.0016,3.04,"4,207"
Main-NewYearHasCome,0.0016,3.22,"13,234"
Main-UndesirablePrize,0.0016,3.22,"17,606"
Main-TheShill,0.0016,3.21,"40,377"
Main-RattlingOffLegal,0.0016,3.98,703
Main-ClipArtAnimation,0.0016,3.33,"38,166"
Main-SecondYearProtagonist,0.0016,3.13,"3,126"
Main-FinalSeasonCasting,0.0016,3.11,"3,514"
Main-ThreadMode,0.0016,3.44,"65,588"
Main-CampCook,0.0016,3.04,"24,091"
Main-Drabble,0.0016,3.35,"31,247"
Main-YodelLand,0.0016,3.01,"48,298"
Main-SecondVerseCurse,0.0016,3.20,"8,619"
Main-ChronicallyKilledActor,0.0015,3.25,"8,046"
Main-LocalAngle,0.0015,3.61,"1,252"
Main-SeventiesHair,0.0015,3.22,"4,005"
Main-ShortLivedBigImpact,0.0015,3.07,"18,096"
Main-SignificantReferenceDate,0.0015,3.12,"7,933"
Main-NoManShouldHaveThisPower,0.0015,3.16,"3,578"
Main-HospitalGurneyScene,0.0015,3.30,"5,702"
Main-FictionalSport,0.0015,3.22,"5,236"
Main-OffstageWaitingRoom,0.0015,3.07,"9,451"
Main-MotionlessChin,0.0015,3.74,944
Main-MillenniumBug,0.0015,3.04,"11,093"
Main-AudienceAlienatingPremise,0.0015,3.13,"24,258"
Main-ThisIsWhatTheBuildingWillLookLike,0.0015,3.15,"6,390"
Main-TheTimeTravellersDilemma,0.0015,3.01,"11,595"
Main-GamingAnime,0.0015,3.34,"1,404"
Main-BurialInSpace,0.0015,3.22,"3,737"
Main-MethodActing,0.0015,3.32,"12,050"
Main-Plot-BasedPhotographObfuscation,0.0015,3.22,"1,784"
Main-SourceMusic,0.0015,2.96,"19,609"
Main-MentalPictureProjector,0.0015,3.02,"9,302"
Main-FlashbackStares,0.0015,3.17,"2,463"
Main-Newsreel,0.0015,3.28,"4,105"
Main-FromBeyondTheFourthWall,0.0015,3.15,"8,925"
Main-VignetteEpisode,0.0015,3.15,"4,722"
Main-FilmFelons,0.0015,3.20,"3,681"
Main-CelebrityToons,0.0015,3.31,"12,312"
Main-TimeTravelEscape,0.0015,3.19,"3,969"
TakeThat-Film,0.0015,2.97,"12,552"
Main-WeWillHaveEuthanasiaInTheFuture,0.0015,3.28,"2,676"
Main-TheStationsOfTheCanon,0.0015,3.00,"19,344"
Main-WrestlingGame,0.0015,3.31,"4,677"
Main-AdventureArchaeologist,0.0015,3.92,32
Main-SelfPlagiarism,0.0015,3.00,"19,347"
Main-QuieterThanSilence,0.0015,3.02,"15,978"
Main-SofterAndSlowerCover,0.0015,3.18,"4,059"
Main-RulesSpiel,0.0015,3.46,"7,854"
Main-NewWeird,0.0015,3.14,"70,943"
Main-FamilyDrama,0.0015,3.43,"2,935"
Main-ButYouWereThereAndYouAndYou,0.0015,3.25,"3,216"
Main-SaveOurTeam,0.0015,3.40,"5,760"
Main-ThemeSongReveal,0.0015,3.02,"9,094"
Main-StarDerailingRole,0.0015,3.04,"42,942"
Main-RegionCoding,0.0015,3.49,"2,939"
Main-SinglePaletteTown,0.0015,3.14,"4,930"
Main-MinimalisticCoverArt,0.0015,3.02,"56,984"
Main-RotatingProtagonist,0.0015,3.07,"19,858"
Main-TargetAudience,0.0015,3.67,490
Main-ClassIsInRoomX01,0.0015,3.30,"1,034"
Main-RubberHoseLimbs,0.0015,3.16,"10,110"
Main-RoseTintedNarrative,0.0015,3.34,"2,519"
Main-DenouementEpisode,0.0015,3.13,"2,550"
Main-GenrePopularizer,0.0015,2.84,"58,539"
Main-SecondSeasonDownfall,0.0015,3.27,"12,924"
Main-RecitationHandclasp,0.0015,3.28,"4,249"
Main-BreakingTheReviewersWall,0.0015,3.09,"4,562"
Main-DividedForPublication,0.0015,3.18,"37,684"
Main-NoticingTheFourthWall,0.0015,3.01,"10,578"
Main-CheapHeat,0.0015,3.20,"4,176"
Main-BalladOfX,0.0015,3.08,"16,819"
Main-RealityTVShowMansion,0.0015,3.35,"22,418"
Main-AlternateAesopInterpretation,0.0015,3.21,"1,246"
Main-ContemporaryCaveman,0.0014,3.15,"11,843"
Main-DuelingStarsMovie,0.0014,3.17,"11,216"
Main-MarqueeAlterEgo,0.0014,3.19,"1,592"
Main-MedievalJapan,0.0014,3.19,"3,507"
Main-Detournement,0.0014,3.16,"5,552"
Main-VideoCredits,0.0014,3.32,"5,732"
Main-AbbeyRoadCrossing,0.0014,3.28,"3,937"
Main-StandardPoliceMotto,0.0014,3.28,"1,892"
Main-SuddenMusicalEnding,0.0014,3.31,"5,866"
Main-TwentyFifthAmendment,0.0014,3.19,"4,138"
Main-ApocalypseDayPlanner,0.0014,3.08,"6,744"
Main-PyramidPower,0.0014,3.07,"67,258"
HighOctaneNightmareFuel-Advertising,0.0014,3.14,"1,492"
Main-MistakenlyBanned,0.0014,3.38,"71,126"
Main-HollywoodHypeMachine,0.0014,2.88,"48,490"
Main-FriendingNetwork,0.0014,4.06,119
Main-PenultimateOutburst,0.0014,3.39,837
Main-SampledUp,0.0014,3.20,"11,561"
Main-TimmStyle,0.0014,3.29,"2,361"
Main-ProgressiveMetal,0.0014,3.74,"3,928"
Main-TheUnmasking,0.0014,3.14,"1,572"
Main-TheCrimeJob,0.0014,3.30,"3,610"
Main-Anthology,0.0014,3.05,"35,452"
Main-TheCapitalOfBrazilIsBuenosAires,0.0014,3.16,"5,884"
Main-AprilFoolsPlot,0.0014,3.27,"1,720"
Main-Dedication,0.0014,3.14,"16,825"
Main-HeyLetsPutOnAShow,0.0014,3.18,"14,586"
Main-AncientAfrica,0.0014,3.50,"7,141"
Main-FlashSideways,0.0014,3.19,"5,919"
Main-NewFirstComics,0.0014,3.22,"6,952"
Main-ExcellentAdventure,0.0014,3.21,"6,818"
Main-FauxHTMLTags,0.0014,3.59,"5,511"
Main-RockstarSong,0.0014,3.17,"17,378"
Main-EveryoneChasingYou,0.0014,3.34,"3,323"
Main-AmericanTitle,0.0014,3.12,"67,611"
Main-CreatorInJoke,0.0014,3.14,"6,363"
Main-HiddenTrack,0.0014,3.14,"13,968"
Main-CarminaBurana,0.0014,3.19,"10,424"
Main-LosingHorns,0.0014,3.28,"12,645"
Main-TimeCapsule,0.0014,3.26,"4,583"
Main-ChineseLaunderer,0.0014,3.12,"8,645"
Main-BlackComedyBurst,0.0014,3.18,"3,232"
Main-ComputerWars,0.0014,3.20,"17,095"
Main-MexicoCalledTheyWantTexasBack,0.0014,3.24,"25,383"
Main-MetafictionalTitle,0.0014,3.32,"3,639"
Main-RetroactivePreparation,0.0014,3.14,"1,919"
Main-TwistedEchoCut,0.0014,3.32,"3,051"
Main-StripperCopConfusion,0.0014,3.17,"6,714"
Main-PowerPop,0.0014,3.45,"6,152"
Main-StartToCorpse,0.0014,3.26,"12,573"
Main-OurProductSucks,0.0014,3.14,"23,074"
Main-HumanInterestStory,0.0014,3.52,"2,955"
Main-SavedByTheFans,0.0014,2.90,"9,564"
Main-SamuraiCowboy,0.0014,3.34,"3,509"
Main-TheEndOfTheBeginning,0.0014,3.23,"4,611"
Main-InfallibleNarrator,0.0014,3.18,"4,675"
Main-UnitedSpaceOfAmerica,0.0014,3.23,"2,133"
Main-MelodicDeathMetal,0.0014,3.61,"13,158"
Main-Premiseville,0.0014,3.06,"8,019"
Main-TheApunkalypse,0.0014,3.14,"14,524"
Main-RainAura,0.0014,3.38,"1,719"
Main-AlreadyMetEveryone,0.0014,3.08,"3,196"
Main-ShonenGenre,0.0014,4.13,561
Main-SurrealMusicVideo,0.0014,3.14,"40,411"
Main-RetroactivePrecognition,0.0014,3.32,"1,202"
Main-MusicToInvadePolandTo,0.0014,3.17,"16,661"
Main-NoThemeTune,0.0014,3.21,"5,490"
Main-DontLikeDontRead,0.0014,2.99,"23,914"
Main-SpellingSong,0.0014,3.00,"24,262"
Main-CassetteCraze,0.0014,2.99,"6,358"
Main-SuffersNewbiesPoorly,0.0014,3.22,"44,105"
Main-ArchiveTrawl,0.0014,3.28,"1,716"
Main-StarbucksSkinScale,0.0014,3.20,"6,943"
Main-Post-Grunge,0.0014,3.19,"21,437"
Main-GoBackToTheSource,0.0014,3.19,"1,166"
Main-RecycledTrailerMusic,0.0014,3.05,"20,990"
Main-Premiere,0.0014,3.64,185
Main-PatchworkStory,0.0014,3.29,"3,932"
Main-TitleOnlyChorus,0.0014,3.28,"5,174"
Main-TheGenieKnowsJackNicholson,0.0014,3.08,"9,643"
Main-OriginalCastPrecedent,0.0014,3.21,"6,236"
Main-MisattributedSong,0.0014,3.09,"11,987"
Main-BondGunBarrel,0.0013,3.27,"4,405"
Main-OpeningCreditsCastParty,0.0013,3.32,"4,722"
Main-Fannage,0.0013,3.70,"59,399"
Main-SopranoAndGravel,0.0013,3.28,"9,988"
Main-PlotHoles,0.0013,3.87,75
Main-WeirdWest,0.0013,3.05,"28,277"
Main-ProductFacelift,0.0013,3.36,"3,322"
Main-ChineseLaborer,0.0013,3.13,"12,457"
Main-NuclearCandle,0.0013,3.34,"1,625"
Main-TalentDouble,0.0013,3.20,"6,847"
Main-CelebrityLie,0.0013,3.18,"3,593"
Main-Flashmob,0.0013,3.28,"5,345"
Main-GrandTheftAutoEffect,0.0013,3.54,"1,795"
Main-CatchTheConscience,0.0013,3.23,"3,834"
Main-SameFaceDifferentName,0.0013,3.20,"12,293"
Main-PleaseSubscribeToOurChannel,0.0013,3.24,"9,873"
Main-FourthWallPortrait,0.0013,3.16,"39,493"
Main-FleurDeLis,0.0013,3.22,"7,570"
Main-Lifelines,0.0013,3.61,"6,142"
Main-CareerResurrection,0.0013,2.98,"29,160"
Main-TheFullNameAdventures,0.0013,3.14,"64,631"
Main-DancingBear,0.0013,2.94,"26,392"
Main-IssueDrift,0.0013,3.18,918
Main-WhoIsDriving,0.0013,3.20,"3,787"
Main-ThisIsTheFinalBattle,0.0013,3.21,"2,901"
Main-KabukiSounds,0.0013,3.22,"4,143"
Main-DeweyDefeatsTruman,0.0013,3.26,"2,073"
TakeThat-ProfessionalWrestling,0.0013,3.22,"3,823"
Main-FightSceneFailure,0.0013,2.98,"15,283"
Main-PayingTheirDues,0.0013,3.35,803
Main-Yellowface,0.0013,3.37,"3,395"
Main-DoubleDontKnow,0.0013,3.34,"2,449"
Main-RockersSmashGuitars,0.0013,3.34,"2,964"
Main-TheCoverChangesTheGender,0.0013,3.16,"5,002"
Main-DrosteImage,0.0013,3.08,"7,849"
Main-BigGuyFatalitySyndrome,0.0013,3.11,"1,735"
Main-InTheFutureHumansWillBeOneRace,0.0013,3.17,"8,349"
Main-TheInterregnum,0.0013,3.34,"2,901"
TakeThat-Literature,0.0013,2.94,"13,668"
Main-RichardNixonTheUsedCarSalesman,0.0013,3.02,"28,542"
Main-LiteralMusicVideo,0.0013,3.76,221
Main-HunterTrapper,0.0013,3.15,"22,981"
Main-CharacterRerailment,0.0013,3.01,"3,087"
Main-VinylShatters,0.0013,3.27,"2,541"
Main-DRM,0.0013,3.35,"2,047"
Main-WidescreenShot,0.0013,3.39,"20,649"
Main-StandAloneEpisode,0.0013,3.17,"5,679"
Main-Japandering,0.0013,3.18,"7,068"
Main-TheresNoPlaceLikeHome,0.0013,3.16,"6,747"
Main-FakeOutFadeOut,0.0013,3.16,"10,636"
Main-CommitmentAnxiety,0.0013,3.18,"2,541"
TakeThat-VideoGames,0.0013,2.89,"51,345"
Main-TheRunnerUpTakesItAll,0.0013,3.25,"6,292"
TakeThat-Music,0.0013,3.06,"8,320"
Main-OliveGarden,0.0013,3.21,"9,475"
Main-CultSoundtrack,0.0013,3.09,"30,721"
Main-NoiseRock,0.0013,3.35,"36,541"
Main-NamingYourColonyWorld,0.0013,3.00,"17,913"
Main-CoolOfRule,0.0013,3.41,78
Main-CattleDrive,0.0013,3.60,"1,427"
Main-CreatorCouples,0.0013,3.07,"60,973"
Main-GenreTurningPoint,0.0013,2.83,"32,583"
Main-SplitScreenReaction,0.0013,3.19,"4,713"
Main-BigDamPlot,0.0013,3.15,"10,547"
Main-SameLanguageDub,0.0013,3.22,"8,383"
Main-PlayingTheHeartStrings,0.0013,3.27,"1,989"
Main-ImprobableParkingSkills,0.0013,3.33,"7,777"
Main-JobTitle,0.0013,3.22,"4,622"
Main-NonInteractivity,0.0013,3.13,"16,272"
Main-OfficiallyShortenedTitle,0.0013,3.12,"12,230"
Main-ExtrudedBookProduct,0.0013,3.27,"3,063"
Main-StripArchive,0.0013,3.44,"2,811"
Main-MoneyShot,0.0013,3.27,"8,554"
Main-RestrictedExpandedUniverse,0.0013,3.09,"1,249"
Main-FanficFuel,0.0013,2.98,"9,875"
Main-BestYearsOfYourLife,0.0013,3.08,"11,281"
Main-NotImportantToThisEpisodeCamp,0.0013,3.04,"5,926"
Main-TheLondonUnderground,0.0013,3.18,"10,079"
Main-TheSomethingSong,0.0013,3.25,"3,070"
Main-AirplaneOfLove,0.0013,3.34,"13,931"
Main-MontyHallProblem,0.0013,3.50,"5,618"
Main-BigFatFuture,0.0012,3.21,"4,059"
Main-ClueFromEd,0.0012,3.17,"11,987"
Main-CharacterAgedWithTheActor,0.0012,3.12,"2,001"
Main-GodIsLoveSongs,0.0012,3.21,"7,550"
Main-Grindcore,0.0012,3.44,"8,971"
Main-CityOfEverywhere,0.0012,3.22,"3,336"
Main-MarySueHunter,0.0012,3.05,"23,239"
Main-GospelRevivalNumber,0.0012,3.13,"14,878"
Main-IntendedAudienceReaction,0.0012,2.89,"16,946"
Main-SuperBowlSpecial,0.0012,3.13,"10,410"
HighOctaneNightmareFuel-Music,0.0012,2.85,"46,079"
Main-StarScraper,0.0012,3.17,"3,282"
Main-ExponentialPlotDelay,0.0012,3.19,"1,688"
Main-DocuDrama,0.0012,3.77,"10,705"
Main-TheDayOfReckoning,0.0012,3.18,"1,804"
Main-WhatDoYouMeanItsNotForLittleGirls,0.0012,3.07,"7,762"
Main-SetSwitchSong,0.0012,3.44,"3,467"
Main-PanUpToTheSkyEnding,0.0012,3.25,"4,622"
Main-Mid-ReviewSketchShow,0.0012,3.22,720
Main-Prospector,0.0012,3.29,"5,929"
Main-ToTheTuneOf,0.0012,3.26,"8,561"
Main-ScienceShow,0.0012,3.23,"12,636"
Main-Facecam,0.0012,3.26,"28,982"
Main-StockEpisodeTitles,0.0012,2.96,"186,848"
Main-InterfaithSmoothie,0.0012,3.02,"10,606"
Main-CarriedByTheHost,0.0012,3.21,"14,071"
Main-IDoNotLikeGreenEggsAndHam,0.0012,2.96,"36,378"
Main-PlotAllergy,0.0012,3.18,"2,259"
Main-FirstPersonGhost,0.0012,3.23,"3,912"
Main-TheLawOfFanJackassery,0.0012,3.61,558
Main-CommercialPopUp,0.0012,3.05,"10,571"
Main-Indianapolis,0.0012,3.32,"4,240"
Main-ConceptVideo,0.0012,3.14,"19,863"
Main-AngstAversion,0.0012,3.32,"3,101"
Main-CattleBaron,0.0012,3.27,"13,753"
HighOctaneNightmareFuel-MusicVideos,0.0012,3.03,"12,388"
Main-RetroactiveLegacy,0.0012,3.16,"6,188"
Main-SoapWheel,0.0012,3.27,"3,015"
Main-VisibleBoomMic,0.0012,3.13,"4,307"
Main-InsertCameo,0.0012,3.27,"4,936"
Main-TrueArtIsAncient,0.0012,3.33,"2,690"
Main-PosthumousCollaboration,0.0012,3.50,"2,002"
Main-ThisIsMyStory,0.0012,3.18,"6,058"
Main-SpeedRound,0.0012,3.68,"4,607"
Main-UnconventionalFormatting,0.0012,3.19,"17,125"
Main-NoInnerFourthWall,0.0012,3.13,"4,630"
Main-SequentialArtist,0.0012,3.06,"13,213"
Main-LetThereBeSnow,0.0012,3.03,"10,650"
Main-WoobieOfTheWeek,0.0012,3.29,"14,361"
Main-FramedClue,0.0012,3.43,"12,380"
Main-BoxOfficeBomb,0.0012,3.11,"36,514"
Main-WanderlustSong,0.0012,3.05,"20,063"
Main-Abandonware,0.0012,3.87,239
Main-Sci-Fi,0.0012,3.34,"1,824"
Main-ForumPeckingOrder,0.0012,3.35,"29,293"
Main-EnterEponymous,0.0012,3.11,"2,919"
Main-VehicleTitle,0.0012,3.07,"18,184"
Main-TheRockStar,0.0012,3.18,"11,089"
Main-ThreeCameras,0.0012,3.74,487
Main-FixItInPost,0.0012,3.21,"10,258"
TakeThat-Other,0.0012,3.01,"8,114"
Main-CopycatCover,0.0012,3.17,"7,982"
Main-PsychedelicRock,0.0012,3.25,"100,912"
Main-ActorSharedBackground,0.0012,3.21,"1,877"
Main-ValuesResonance,0.0012,3.06,"62,829"
Main-TheUnsolvedMystery,0.0012,3.11,"12,146"
Main-MisplacedNamesPoster,0.0012,3.47,"4,365"
Main-ChorusOnlySong,0.0012,3.34,"3,746"
Main-SaturdayMorningKidsShow,0.0012,3.27,"10,104"
Main-ThankingTheViewer,0.0012,3.10,"34,845"
Main-VagabondBuddies,0.0012,3.12,"9,775"
Main-FleetingDemographic,0.0012,3.15,"13,704"
Main-BadPresent,0.0012,3.07,"2,301"
Main-InvisibleBackupBand,0.0012,3.02,"11,949"
Main-FollowUpFailure,0.0012,3.13,"12,280"
Main-RecordProducer,0.0012,3.18,"8,200"
Main-DinosaurDoggieBone,0.0012,3.14,"8,955"
Main-RidiculouslySuccessfulFutureSelf,0.0012,3.18,"1,692"
Main-AspectMontage,0.0012,3.64,816
Main-Sequelphobic,0.0012,3.13,"2,202"
Main-MagazineDecay,0.0012,2.88,"75,873"
Main-PlanarChampion,0.0011,3.37,707
Main-NetworkRedHeadedStepchild,0.0011,3.12,"2,576"
Main-PieEyed,0.0011,3.34,"3,197"
Main-AndImTheQueenOfSheba,0.0011,3.12,"4,356"
Main-TheRoast,0.0011,3.21,940
Main-GreysAnatomyEmergencyMedicalResponse,0.0011,3.54,525
Main-Blog,0.0011,3.58,"101,953"
Main-TheShepherd,0.0011,3.33,"7,751"
Main-OneParagraphChapter,0.0011,3.29,"5,535"
Main-OrMyNameIsnt,0.0011,3.13,"4,762"
Main-ExcuseQuestion,0.0011,3.14,"54,418"
Main-EducationalSong,0.0011,3.61,"1,314"
Main-StatusQuoGameShow,0.0011,2.92,"13,783"
Main-MagicianDetective,0.0011,3.09,"19,324"
TakeThat-Commercials,0.0011,3.04,"9,293"
Main-BanOnPolitics,0.0011,3.49,"1,575"
Main-OtakuOClock,0.0011,3.18,"10,810"
Main-IneptTalentShowContestant,0.0011,3.33,"11,032"
Main-EyepatchAfterTimeSkip,0.0011,3.21,905
Main-AnimatedMusical,0.0011,3.21,"4,432"
Main-HexagonalSpeechBalloon,0.0011,3.43,"1,678"
LargeHam-Music,0.0011,3.23,"1,301"
Main-RulePlaying,0.0011,3.27,"2,598"
Main-FifthWeekEvent,0.0011,3.51,394
Main-BilledAboveTheTitle,0.0011,3.08,"10,175"
Main-NowWhat,0.0011,3.16,"1,813"
Main-SameCharacterButDifferent,0.0011,3.24,"2,989"
Main-LeslieNielsenSyndrome,0.0011,3.15,"4,981"
Main-FrameBreak,0.0011,3.17,"10,008"
Main-BandToon,0.0011,3.22,"4,495"
Main-GhostExtras,0.0011,3.16,"2,929"
Main-LastEpisodeThemeReprise,0.0011,2.99,"8,355"
Main-WritersStrike,0.0011,3.61,"6,002"
TakeThat-WesternAnimation,0.0011,2.86,"10,577"
TakeThat-WebComics,0.0011,3.01,"8,133"
Main-TriangleShades,0.0011,3.19,"3,750"
Main-AntAndDec,0.0011,3.47,"9,617"
Main-StillbornSerial,0.0011,3.67,"4,599"
Main-LetHimChoose,0.0011,3.27,"1,889"
Main-ConfettiDrop,0.0011,3.28,"15,673"
Main-TropesForDummies,0.0011,3.03,"8,692"
Main-ChristmasMiracle,0.0011,3.21,"6,306"
Main-SuddenSchoolUniform,0.0011,3.25,635
Main-AntiChristmasSong,0.0011,3.01,"20,264"
Main-AllGuitarsAreStratocasters,0.0011,3.33,740
Main-DestinedBystander,0.0011,3.22,846
Main-ZippingUpTheBodybag,0.0011,3.30,"1,852"
Main-CrowdChant,0.0011,3.37,"1,298"
Main-CelebrityImpersonator,0.0011,3.27,"2,614"
Main-Rancher,0.0011,3.32,"5,736"
Main-TagAlongActor,0.0011,3.22,"24,359"
Main-GrapesOfLuxury,0.0011,3.21,"7,176"
Main-IndecipherableLyrics,0.0011,3.15,"10,788"
Main-PerformanceVideo,0.0011,3.45,"13,452"
Main-LandOfDragons,0.0011,3.18,"4,555"
Main-PointAndLaughShow,0.0011,3.14,"13,672"
Main-SpousalPrivilege,0.0011,3.26,"18,254"
Main-EternalProhibition,0.0011,3.03,"13,189"
Main-IsThisAJoke,0.0011,3.18,"1,858"
Main-FishEyeLens,0.0011,3.15,"66,278"
Main-ExtremelyDustyHome,0.0011,3.30,"2,608"
Main-CitySlicker,0.0011,3.34,"5,461"
Main-Fatherland,0.0011,3.17,"8,951"
Main-GroundhogPeggySue,0.0011,3.22,"4,432"
Main-ModernMayincatecEmpire,0.0011,3.26,"2,173"
TakeThat-NewspaperComics,0.0011,3.21,"2,867"
TakeThat-WebOriginal,0.0011,3.03,"6,781"
Main-AddressingThePlayer,0.0011,3.15,"3,439"
Main-LiteraryMashUps,0.0011,3.50,"8,856"
Main-DerivativeDifferentiation,0.0011,3.30,"2,812"
Main-BookBurning,0.0011,3.01,"10,301"
Main-TrampledUnderfoot,0.0011,3.15,"4,775"
Main-TrendCovers,0.0011,3.43,"2,144"
Main-CueIrony,0.0011,3.37,"1,305"
Fridge-Anime,0.0011,3.58,104
Main-SingleStanzaSong,0.0011,3.28,"8,465"
Main-ComplainingAboutComplaining,0.0011,3.32,"1,740"
Main-DeadSerious,0.0011,2.99,"2,980"
Main-TheLowMiddleAges,0.0011,3.09,"15,533"
Main-GreatBallsOfFire,0.0011,3.22,"22,504"
Main-LiteraryNecrophilia,0.0011,3.10,"15,150"
TearJerker-Theater,0.0011,3.09,"15,606"
TearJerker-WebOriginal,0.0011,3.03,"111,614"
TearJerker-ProfessionalWrestling,0.0011,3.31,"1,163"
Narm-Film,0.0010,2.71,"76,745"
Main-TheGenerationGap,0.0010,3.48,"10,279"
Main-BuccaneerBroadcaster,0.0010,3.21,"11,778"
Main-ThemeMusicWithholding,0.0010,3.38,"13,994"
Main-Webisode,0.0010,3.22,"3,399"
Main-TruerToTheText,0.0010,3.23,"10,872"
Main-MediumShiftGag,0.0010,3.17,"3,051"
Main-CashLure,0.0010,3.27,"15,041"
Main-TheColonialPeriod,0.0010,3.11,"5,094"
Main-LensFlareCensor,0.0010,3.47,492
Main-EternalSeptember,0.0010,3.33,"18,291"
Main-GothicMetal,0.0010,3.44,"10,385"
Main-FirstSnow,0.0010,3.33,"23,626"
Main-TheFantasticTropeOfWonderousTitles,0.0010,3.17,"62,274"
Main-AnInsert,0.0010,3.26,"8,202"
Main-TonightInThisVeryRing,0.0010,3.65,142
Main-DreamworksFace,0.0010,3.13,"5,178"
Main-NationalAnthem,0.0010,2.95,"17,870"
Main-DocuSoap,0.0010,3.80,"1,129"
Main-TheRustler,0.0010,3.39,"2,862"
Main-LiveButDelayed,0.0010,3.38,"1,374"
FanNickname-ComicBooks,0.0010,2.99,"2,126"
Main-SequelNumberSnarl,0.0010,3.11,"2,628"
Main-Telethon,0.0010,3.32,"8,106"
Fridge-Music,0.0010,2.98,"35,084"
Main-BornOfClay,0.0010,3.20,892
Main-AbsolutelyHappened,0.0010,3.07,"13,055"
Main-TheLostThing,0.0010,3.57,782
Main-AudienceShift,0.0010,3.02,"5,110"
Main-WebcomicOfTheGame,0.0010,3.18,"4,360"
Main-SomewhereSong,0.0010,3.29,"3,243"
Main-HardCut,0.0010,4.09,"6,768"
Main-CartoonJuggling,0.0010,3.46,"2,384"
Main-MUSH,0.0010,3.20,"34,723"
SugarWiki-NoProblemWithLicensedGames,0.0010,2.74,"36,544"
Main-OvertookTheSeries,0.0010,3.30,"3,532"
Main-OhHiThere,0.0010,3.27,"3,203"
Main-GentlemanWizard,0.0010,3.29,"3,171"
Main-MistakenForExhibit,0.0010,3.34,"1,170"
Main-ThatOldTimePrescription,0.0010,3.42,"1,017"
Main-ExpoLabel,0.0010,3.17,"2,599"
Main-HaveANiceDaySmile,0.0010,3.22,"3,073"
Main-BritishRockstar,0.0010,3.20,"10,531"
Main-NoteFromEd,0.0010,3.33,"6,098"
Main-LongingForFictionland,0.0010,3.22,"3,212"
Main-HyperlinkStory,0.0010,3.05,"24,975"
Main-LastFertileRegion,0.0010,3.15,"3,840"
Main-StartsWithTheirFuneral,0.0010,3.35,"5,451"
Main-NoughtiesDramaSeries,0.0010,3.13,"2,827"
Main-LooneyTunesAndMerrieMelodiesFilmography,0.0010,3.49,"2,955"
Main-AccidentalArt,0.0010,3.13,"7,711"
Main-DramaticHalfHour,0.0010,3.48,"1,806"
Main-SacredCow,0.0010,3.52,"1,199"
Main-WeaponsUnderstudies,0.0010,3.31,"3,065"
Main-CoverAlbum,0.0010,3.19,"9,211"
Main-SurprisinglyGentleSong,0.0010,3.27,"5,421"
Main-Supergroup,0.0010,3.43,"2,169"
Main-BShow,0.0010,3.61,714
Main-WinTheCrowd,0.0010,3.05,"11,596"
Main-NewYearSameClass,0.0010,3.19,"6,103"
Main-SoloDuet,0.0010,3.07,"14,349"
Main-ReimaginingTheArtifact,0.0010,3.18,"1,409"
Main-WhereTheyWere,0.0010,3.70,119
Main-MultiethnicName,0.0010,3.10,"6,020"
Main-HollywoodMirage,0.0010,3.19,"6,321"
Main-AbandonedInfoPage,0.0010,3.28,"1,638"
Main-EliminationHoudini,0.0010,3.11,"9,633"
Main-StarOfBethlehem,0.0010,3.51,"1,802"
Main-TheyWastedAPerfectlyGoodCharacter,0.0010,2.85,"8,655"
Main-LeaningOnTheFurniture,0.0010,3.08,"7,414"
Main-ThreeMonthRule,0.0010,3.33,931
Main-MonkeyMoralityPose,0.0010,3.13,"9,779"
Main-TrueArtIsComplex,0.0010,3.05,"8,463"
Main-OnlyAModel,0.0010,3.10,"21,819"
Main-RatedWForWhy,0.0010,3.04,"4,666"
Main-YearX,0.0010,3.06,"7,680"
Main-BroadcastLive,0.0010,3.49,"2,566"
Main-ILoveTheExties,0.0010,3.24,"4,349"
Main-StaggeredZoom,0.0010,3.28,"22,550"
Main-ThankYourPrey,0.0010,3.15,"8,022"
Main-MusicOfNote,0.0010,3.08,"32,352"
Main-VerbingNouny,0.0010,3.52,"17,312"
Main-KidsWildernessEpic,0.0010,3.19,"10,519"
Main-WeAreNotGoingThroughThatAgain,0.0010,3.20,"3,705"
Main-TwinCities,0.0009,3.25,"8,707"
Main-ImplausibleSynchrony,0.0009,3.12,"4,408"
Main-InstructionalDialogue,0.0009,3.43,"2,244"
Main-ShonenDemographic,0.0009,3.13,"70,151"
Main-CAPOW,0.0009,3.22,"8,638"
Horrible-VoiceActing,0.0009,2.91,"26,955"
Main-MinorCharacterMajorSong,0.0009,3.22,"5,816"
Main-HemisphereBias,0.0009,3.28,"1,778"
Main-Brave,0.0009,3.45,"1,751"
