Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-BeautifulCondemnedBuilding,0.0004,3.32,566
Main-RecruitersAlwaysLie,0.0004,3.13,"1,849"
Main-TranslateTheLoanwordsToo,0.0004,3.33,"4,051"
Main-ItSeemedTrivial,0.0004,3.31,489
Main-ADegreeInUseless,0.0004,3.08,"4,814"
Main-IsTheAnswerToThisQuestionYes,0.0004,3.11,"2,325"
Main-InternetColdReader,0.0004,3.32,"2,998"
Main-MistakenForPrankCall,0.0004,3.07,"3,034"
Main-TheThreeWiseMen,0.0004,3.46,564
Main-SaintBernardRescue,0.0004,3.36,"1,210"
Main-TeruTeruBozu,0.0004,3.25,"2,426"
Main-TomSwifty,0.0004,3.42,"7,922"
Main-StutterStop,0.0004,3.19,"1,194"
Main-RunningOnTheSpot,0.0004,3.29,511
Main-DoubleX,0.0004,3.12,"7,962"
Main-ElevatorSnare,0.0004,3.36,"2,246"
Main-LearntEnglishFromWatchingTelevision,0.0004,3.26,"3,283"
Main-GiveAWholeNewMeaning,0.0004,3.25,914
Main-FlagDrop,0.0004,3.22,212
Main-ConsumerConspiracy,0.0004,3.50,"1,543"
Main-IRememberBecause,0.0004,3.37,"1,177"
Main-SelectiveStupidity,0.0004,3.40,805
Main-VerbalBackpedaling,0.0004,3.21,644
Main-WeirdAside,0.0004,3.26,"1,240"
Main-JokeExhaustion,0.0004,3.33,254
BrotherSisterIncest-WebComics,0.0004,3.29,"2,041"
Main-NecktieHeadband,0.0004,3.16,"5,124"
Main-PhotoshopFilterOfEvil,0.0004,3.39,665
Main-Ahem,0.0004,3.10,"4,112"
Main-WeaponOfPeace,0.0004,3.23,648
ClusterFBomb-Film,0.0004,3.14,"6,489"
ClusterFBomb-Literature,0.0004,3.27,"2,385"
ClusterFBomb-LiveActionTV,0.0004,3.16,"1,927"
Main-MotorcycleDominoes,0.0004,3.36,531
Main-DisproportionateRestitution,0.0004,3.71,83
Main-AffectionateGestureToTheHead,0.0004,3.06,"6,220"
Main-SingleMaltVision,0.0004,3.16,"1,569"
Main-FacePlant,0.0004,3.51,161
Main-EyeAmWatchingYou,0.0004,3.36,885
Main-NamedLikeMyName,0.0004,3.19,776
Main-RadishCure,0.0004,3.24,"1,347"
Main-OminousMundanity,0.0004,3.23,120
Main-FunForSome,0.0004,3.17,"1,529"
Main-FlyCrazy,0.0004,3.09,"3,802"
Main-UnfortunateIngredients,0.0004,3.27,"2,467"
Main-ThinkerPose,0.0004,3.16,"3,313"
Main-TableclothYank,0.0004,3.55,430
Main-ConvenientlyTimedGuard,0.0004,3.48,"4,806"
Main-NameOrderConfusion,0.0004,3.31,"1,557"
Main-ParalysisByAnalysis,0.0004,3.55,463
Main-OnlyKnownByInitials,0.0004,3.12,"4,524"
Main-WaitingForABreak,0.0004,3.35,454
Main-HumanTrafficJam,0.0004,3.22,"2,955"
Main-OneIPreparedEarlier,0.0004,3.54,"9,332"
Main-DudeWheresOurCar,0.0004,3.26,449
Main-WithACapitalT,0.0004,3.30,"18,125"
Main-TheSonsAndTheSpears,0.0004,3.34,517
Main-InstantDogend,0.0004,3.51,207
Main-ImportantCharacterImportantEvidence,0.0004,3.14,"3,001"
Main-MeltingPotNomenclature,0.0004,3.22,257
Main-RadioContest,0.0004,3.35,865
Memes-Gundam,0.0004,3.02,599
AllBlue-BrokenRecord,0.0004,2.71,"14,597"
Main-EveryoneIsRightHanded,0.0004,3.21,"2,683"
Main-ShakeSomeoneObjectsFall,0.0004,3.23,529
Main-TestesTest,0.0004,3.29,192
Main-GoofySuit,0.0004,3.25,"1,128"
Main-StockShticks,0.0004,3.20,"3,160"
Main-YouDidntSeeThat,0.0004,3.19,"1,444"
Main-WeWereRehearsingAPlay,0.0004,3.23,455
Main-WildGooseChase,0.0004,3.58,296
Main-WrongWire,0.0004,3.10,"2,558"
Main-FloorboardFailure,0.0004,3.18,"8,701"
Main-PlayingATree,0.0004,2.97,"2,792"
Radar-HarryPotter,0.0004,3.30,183
Main-YouCanVerbMyNounAnyDay,0.0004,3.36,233
Main-OminouslyOpenDoor,0.0004,3.40,632
Main-MediaScrum,0.0004,3.90,194
Main-DiscreetDiningDisposal,0.0004,3.28,"2,216"
Main-NoBulkDiscounts,0.0003,3.42,599
Main-WinkDing,0.0003,3.26,708
Funny-Naruto,0.0003,3.04,873
Main-MisterStrangenoun,0.0003,3.19,"1,984"
Main-ContractualGag,0.0003,3.35,145
Main-PricklyPorcupine,0.0003,3.14,"1,434"
Main-NotBigEnoughForTheTwoOfUs,0.0003,3.16,"2,787"
Main-GeorgeWashingtonSleptHere,0.0003,3.32,"64,144"
Main-SuspiciouslySpecificTense,0.0003,3.28,727
Main-AntiClimacticUnmasking,0.0003,3.15,"1,204"
Main-InventingTheWheel,0.0003,3.29,"1,383"
Main-EverythingHasRhythm,0.0003,3.31,"1,368"
Main-OverlyLongAirplaneBannerGag,0.0003,3.51,58
Main-OverlyLongScream,0.0003,3.07,"2,708"
Main-EveryoneGetsTheirTurn,0.0003,3.97,0
Main-RegionalSpeciality,0.0003,3.34,547
Main-PopcornOnTheCob,0.0003,3.27,888
Main-MrsHypothetical,0.0003,3.06,"2,026"
Main-JumpIllCatchYou,0.0003,3.23,"1,495"
Main-SpikeOfAllTrades,0.0003,3.11,825
Main-PoliticalProgrammes,0.0003,3.69,399
Main-Blogosphere,0.0003,4.14,281
Main-EffectiveImmediately,0.0003,3.12,"4,814"
Main-ATouchOfClassEthnicityAndReligion,0.0003,3.45,"1,879"
HilariousInHindsight-Film,0.0003,2.80,"26,410"
Main-WhatsHeGotThatIAintGot,0.0003,3.07,"1,798"
Main-WhiteLikeMe,0.0003,3.49,769
Main-IllTakeThatAsACompliment,0.0003,3.37,233
Main-SpiceRackPanacea,0.0003,3.44,202
Main-SoundsOfScience,0.0003,3.24,869
Main-RakeTake,0.0003,3.16,"4,871"
Main-HiMom,0.0003,3.15,"2,123"
Main-WhatHeSaid,0.0003,3.17,"1,721"
Main-DontBeRidiculous,0.0003,3.31,299
Main-SlidingScaleOfVisualsVersusDialogue,0.0003,3.19,"3,452"
Main-AngryFistShake,0.0003,3.28,"2,812"
Main-MountainOfFood,0.0003,3.32,130
Main-PerplexingPlurals,0.0003,3.17,322
Main-CartoonlandTime,0.0003,3.26,"1,057"
Main-BulkBuyOnly,0.0003,3.31,498
Main-MetallicarSyndrome,0.0003,3.12,"1,768"
Main-FistOfRage,0.0003,3.19,"7,662"
Main-ProportionalArticleImportance,0.0003,3.13,"3,760"
Main-Napier,0.0003,3.61,762
Main-NowHowMuchWouldYouPay,0.0003,3.44,"50,550"
Main-GymClassRopeClimb,0.0003,3.18,"2,784"
Main-NameOne,0.0003,3.21,"1,891"
Main-RidiculouslyLongPhoneNumber,0.0003,3.20,"1,498"
Main-ServingSuggestion,0.0003,3.67,66
Main-TermiteTrouble,0.0003,3.34,377
Main-FootChaseWithASideOrderOfChef,0.0003,3.18,"1,899"
Main-HighHopesZeroTalent,0.0003,3.04,"5,630"
Main-InventionPretension,0.0003,3.16,"1,848"
Main-NoMeansYes,0.0003,3.31,836
Main-WhatTheHellAreYou,0.0003,3.10,"2,147"
Main-TheDataBaseHatesMe,0.0003,3.48,"2,529"
Main-HouseAmnesia,0.0003,3.12,"3,705"
Main-Dateline,0.0003,4.22,157
Main-YouAreAlreadyCheckedIn,0.0003,3.29,923
Main-GoodForBad,0.0003,3.69,"1,677"
Main-CombatUninterruptus,0.0003,3.19,309
Main-TypewriterEating,0.0003,3.41,441
Main-SenselessPhagia,0.0003,3.44,263
Main-SnarkyInanimateObject,0.0003,3.04,"2,696"
Main-StreetMusician,0.0003,3.43,"1,528"
Main-CueOClock,0.0003,3.41,121
Main-WhenIsPurple,0.0003,3.36,"1,662"
HoYay-SouthPark,0.0003,3.21,83
Main-MisplacedADecimalPoint,0.0003,3.14,"1,157"
Main-DrumBathing,0.0003,3.46,385
Main-DontYouLikeIt,0.0003,3.30,413
Main-TheFirstLawOfSitcomAcoustics,0.0003,3.18,864
Main-SoapboxSquare,0.0003,3.35,580
Main-ThoughtBubble,0.0003,4.00,108
Main-FromTheLatinIntroDucere,0.0003,3.37,159
Main-TheMagazineRule,0.0003,3.04,"4,739"
Main-LaundromatLiaisons,0.0003,3.13,"3,200"
Main-CatchPhraseToTheMax,0.0003,3.16,"1,453"
Main-ReadingForeignSignsOutLoud,0.0003,3.36,114
Main-DarknessVonGothickname,0.0003,3.09,"1,189"
Main-ThisTropeWillChangeYourLife,0.0003,3.40,"2,514"
Main-FranticObjectConcealment,0.0003,3.36,"1,441"
Main-ICanLiveWithThat,0.0003,3.08,236
Main-MaleRestroomEtiquette,0.0003,3.29,296
Main-Tableau,0.0003,3.17,"4,818"
Main-BeachKiss,0.0003,3.33,"2,000"
Main-PiecemealFundsTransfer,0.0003,3.49,574
Main-DancingOnABus,0.0003,3.75,340
Main-ActionPack,0.0003,3.69,261
Main-XJustX,0.0003,3.50,"3,630"
Main-Parabombing,0.0003,0.00,0
Main-HisQuirkLivesOn,0.0003,3.12,"1,035"
Main-MagicallyDelicious,0.0003,3.47,435
Main-DelusionsOfLocalGrandeur,0.0003,4.11,64
Main-TinCanTelephone,0.0003,3.19,"1,251"
Main-IsolationDespondency,0.0003,3.35,"1,033"
Main-RuleOfThrees,0.0002,3.82,17
Main-WhyThankYouX,0.0002,3.28,"1,597"
Main-FadeToGray,0.0002,3.50,764
Main-AdviceBackfire,0.0002,3.13,"1,520"
Main-FlairBartending,0.0002,3.33,"1,904"
Main-PeopleFallOffChairs,0.0002,3.21,"2,674"
Main-NatureIsNotNice,0.0002,3.81,196
Main-LastPlaceYouLook,0.0002,3.30,"1,088"
Main-BlueShifting,0.0002,4.33,"7,609"
Main-MoreHypnotizableThanHeThinks,0.0002,3.26,765
Main-WakeUpFighting,0.0002,3.14,"5,142"
Main-DrawingStraws,0.0002,3.12,"2,031"
Main-InternationalDateLine,0.0002,3.35,340
Main-EvenBeggarsWontChooseIt,0.0002,3.53,272
Main-PunnyHeadlines,0.0002,3.42,"1,269"
Main-HumanPackMule,0.0002,3.01,"2,490"
Main-PracticalCurrency,0.0002,3.25,"1,325"
Main-HowDoYouSay,0.0002,3.12,689
Main-StageWhisper,0.0002,3.56,105
Main-FunWithAutocensors,0.0002,3.14,699
Main-LastMinuteProject,0.0002,3.18,"1,602"
Main-GRatedMentalIllness,0.0002,3.17,852
Main-NoHoldsBarredContest,0.0002,3.36,"3,785"
Funny-ProfessionalWrestling,0.0002,3.24,581
Main-TwentyFourHourTropeClock,0.0002,3.26,"7,802"
Main-LostMyAppetite,0.0002,3.18,"2,287"
Main-PigInAPoke,0.0002,3.40,"2,271"
Main-RandomSmokingScene,0.0002,3.27,"1,298"
Main-HowIsThatEvenPossible,0.0002,3.29,584
Main-TwoChicksInAKitchen,0.0002,3.61,"21,779"
Main-RainbowLite,0.0002,3.30,588
Main-HouseInspection,0.0002,3.45,"6,439"
Main-SecondPrize,0.0002,3.26,"3,484"
Main-PiggyBank,0.0002,3.18,"4,153"
Funny-Firefly,0.0002,3.09,"6,392"
Main-SmithOfTheYard,0.0002,3.33,584
Main-DerailedTrainOfThought,0.0002,3.33,588
Main-StockLegalPhrases,0.0002,3.32,848
Main-DaysOfTheWeekSong,0.0002,3.30,481
Main-RamByBraking,0.0002,3.26,348
Main-SpellingNazi,0.0002,3.45,552
Main-DoctorDoctorDoctor,0.0002,3.31,920
Main-IHaveNothingToSayToThat,0.0002,3.30,697
De-MurphysGesetz,0.0002,3.23,"460,805"
Main-SantasExistenceClause,0.0002,3.43,393
Main-PlayingHouse,0.0002,3.33,725
Main-ImNotAngry,0.0002,3.28,287
Main-DriveByUpdater,0.0002,3.95,"12,780"
Main-NuSpeling,0.0002,3.41,450
Main-SingingVoiceDissonance,0.0002,3.13,798
Main-BagsOfLetters,0.0002,3.49,235
Main-Hatsuyume,0.0002,3.52,165
Main-CassandraGambit,0.0002,3.15,709
Main-ptitle93c5c1b6,0.0002,3.13,194
Main-MajorMinorInconvenience,0.0002,3.52,509
Main-NeverSendAnXToDoAYsJob,0.0002,3.11,"1,784"
Main-WhichRestroomDilemma,0.0002,3.42,506
Main-TroublemakingNewPet,0.0002,3.13,566
Main-HiveMindTestimonial,0.0002,3.27,"1,644"
Main-ItaliansTalkWithHands,0.0002,3.30,"12,865"
Main-ConversationCut,0.0002,3.40,555
Main-UnifiedNamingSystem,0.0002,3.23,218
Main-DoubleEdgedAnswer,0.0002,3.17,598
Main-WhatIsThisX,0.0002,3.48,"3,229"
Main-TimeOut,0.0002,3.43,272
Main-TheMelBrooksNumber,0.0002,3.60,41
Main-UnnecessaryTimePrecision,0.0002,3.53,105
Main-AwesomeEgo,0.0002,3.21,74
Main-SecretSanta,0.0002,3.41,156
Main-HowDidYouGetIt,0.0002,3.28,364
Main-UnintentionalInnuendo,0.0002,3.79,2
Main-HeardAnyGoodJokesLately,0.0002,2.99,"2,082"
Main-BluffTheEavesdropper,0.0002,3.21,614
Main-TheStateroomSketch,0.0002,3.37,267
De-NichtNachgeforscht,0.0002,3.53,"138,687"
Main-TropeExampleLaws,0.0002,3.09,"15,033"
Main-GiantNoveltyCheck,0.0002,3.29,314
Main-YouKnowWhatToDo,0.0002,3.28,327
Main-ColorCodedSecretIdentity,0.0002,3.27,120
Main-NewContentCountdownClock,0.0002,3.22,"1,000"
Main-SeekerWhiteBloodCells,0.0002,3.36,211
Main-WhyAreWeWhispering,0.0002,3.35,402
Main-WhyCantYouSayGoodNight,0.0002,3.15,"4,132"
Main-TheDiaperChange,0.0002,3.25,445
Main-LeavingAudience,0.0002,3.50,36
Main-IJustLikeSayingTheWord,0.0002,3.17,190
Main-ImmigrantParents,0.0002,3.35,455
Main-HousePseudonym,0.0002,3.53,118
Main-MayIBorrowACupOfSugar,0.0002,3.11,"1,470"
Main-EmbarrassinglyPainfulSunburn,0.0002,3.17,"4,906"
Main-IconicSongRequest,0.0002,3.20,279
Main-NotBad,0.0002,3.24,198
Main-SpyBot,0.0002,3.06,868
Main-OrganGrinder,0.0002,3.33,758
Main-GiftShake,0.0002,3.28,392
Main-GluttonyMontage,0.0002,3.22,546
Main-NotReallyABirthScene,0.0002,3.15,"3,553"
Main-ScrewTheElectricBill,0.0002,3.34,890
Main-HoldingItForAFriend,0.0002,3.25,329
Main-DataVampires,0.0002,3.62,153
Main-PicnicEpisode,0.0002,3.26,430
Main-YouGotGuts,0.0002,3.21,742
Main-MidairCollision,0.0002,3.33,299
Main-ListingCities,0.0002,3.31,"1,304"
Main-SurpriseJump,0.0002,3.18,"1,569"
Main-MockingMusic,0.0002,3.35,404
Main-ImpersonationParadox,0.0002,3.33,105
Main-EnduranceDuel,0.0002,3.15,667
Main-DividingByZero,0.0002,3.95,4
Main-Timber,0.0002,3.38,"1,030"
Main-TrafficWardens,0.0002,3.30,"1,207"
Main-ThePlotThickens,0.0002,3.29,501
FamousLastWords-Webcomics,0.0002,3.13,632
Main-TwoGuysInAGarage,0.0002,3.90,341
Main-OutGivingBirthBackInTwoMinutes,0.0002,3.37,945
Main-ResultsNotTypical,0.0002,3.53,"1,481"
Main-LastNoteHilarity,0.0002,3.21,273
Main-WeSuckLess,0.0002,3.50,253
Main-AddressTheAudience,0.0002,4.34,89
Woolseyism-Anime,0.0002,2.93,"2,321"
Woolseyism-VideoGames,0.0002,2.88,"3,387"
Woolseyism-Others,0.0002,3.00,"67,098"
Main-JudgementOfParis,0.0002,3.64,193
Main-FauxdianSlip,0.0002,3.22,314
Main-HopeMongering,0.0002,3.69,966
Main-HearMeTheMoney,0.0002,3.63,282
Main-GuinnessEpisode,0.0002,3.53,609
Main-BusinessAsUnusual,0.0002,3.29,516
Main-ProductionNickname,0.0002,3.22,321
Main-FingerMuzzle,0.0002,3.40,181
Main-ProximalErrorProbability,0.0002,5.27,18
Main-BlueFever,0.0001,4.29,931
Main-NonSequiturFallacy,0.0001,0.00,0
Main-InformedConversation,0.0001,3.93,11
Main-TellHimImNotSpeakingToHim,0.0001,3.62,37
Main-HopelessWithTech,0.0001,3.36,97
Main-FlashbackFail,0.0001,3.21,695
Main-HollywoodWebCam,0.0001,3.41,232
Main-ProfessionalsDoItOnDesks,0.0001,3.58,266
Main-AlmostFamousName,0.0001,3.39,121
Main-ResidualSelfImage,0.0001,3.55,562
Main-SoundEffects,0.0001,4.01,10
Main-DesignatedDriver,0.0001,3.68,0
Main-RedOnesGoFaster,0.0001,3.22,545
Main-BigLittleMan,0.0001,3.11,"1,478"
Main-TimeshiftChannel,0.0001,3.37,337
Main-QuickDrawDecision,0.0001,3.14,"3,194"
Main-OnPatrolMontage,0.0001,3.54,120
ShoutOut-AeonNatumEngel,0.0001,3.17,86
Main-SkyscraperMessages,0.0001,3.11,"1,295"
Main-TropicalEpilogue,0.0001,3.20,628
Main-SloganYellingMegaphoneGuy,0.0001,3.49,"13,126"
Main-PoppingButtons,0.0001,3.15,732
Main-FoodAndAnimalAttraction,0.0001,3.19,492
Main-MediationBackfire,0.0001,3.13,"2,239"
Main-NoSnackForYou,0.0001,3.21,605
Main-OurShowersAreDifferent,0.0001,3.19,967
Main-WackyAmericansHaveWackyNames,0.0001,3.09,"1,561"
Radar-Victorious,0.0001,3.20,41
Main-DeathByTransceiver,0.0001,3.38,133
Main-LettersToTheEditor,0.0001,3.32,"2,859"
Main-Grammar,0.0001,3.46,"2,158"
Main-VulnerableConvoy,0.0001,3.21,231
Main-GiveAManAFish,0.0001,3.51,52
Main-ComicallyInvincibleHero,0.0001,3.29,210
Main-NoPunctuationIsFunnier,0.0001,3.54,58
Main-PowersuitMonkey,0.0001,3.36,820
Main-EntryPoint,0.0001,3.39,772
Main-GameOfNim,0.0001,3.38,"1,367"
Main-BestIsAverageBetterIsBest,0.0001,3.77,"2,258"
Main-ThreeSecondSilence,0.0001,4.08,234
Main-DayDelay,0.0001,4.03,"1,411"
Main-TheDilbertPrinciple,0.0001,3.71,78
Main-WhoAreYouCallingNames,0.0001,3.08,"1,307"
Main-GreenChristmas,0.0001,3.59,151
Main-ActionFigureSpeech,0.0001,3.35,260
Main-TheSlug,0.0001,3.66,116
Main-YouShouldntHave,0.0001,3.24,193
Main-HappensAllTheTime,0.0001,3.75,231
Main-LuxuryDissonance,0.0001,3.36,231
Main-ThreeTwoOne,0.0001,3.41,41
Main-VocalRangeExceeded,0.0001,3.32,777
Main-IdeologicalScreed,0.0001,3.54,"1,028"
Main-ReadEmAndWeep,0.0001,3.57,56
Main-ChingChong,0.0001,3.26,815
Main-PhotosLie,0.0001,3.23,"1,234"
Main-CluelessContributor,0.0001,3.64,"1,401"
Main-ThriftyScot,0.0001,3.35,205
Main-DontDoAnythingIWouldntDo,0.0001,3.34,104
Main-PhonyArticle,0.0001,3.57,264
Main-AdDissonance,0.0001,3.15,312
Main-NowIKnowHowAnXFeels,0.0001,3.06,"1,834"
Funny-BuffyTheVampireSlayer,0.0001,2.99,"11,678"
Main-FrontPageComment,0.0001,3.74,"12,587"
Main-ToyCommercial,0.0001,4.18,267
Main-WavingSignsAround,0.0001,3.38,957
Es-UnicoHombreCuerdo,0.0001,5.22,"24,926"
Es-SarcasticoVenenoso,0.0001,4.22,"97,091"
Main-OverlyCoolPlaySpace,0.0001,3.73,"6,210"
Es-LosTroposNoSonMalos,0.0001,0.00,0
De-Verhoerer,0.0001,3.54,"75,645"
De-HarterTyp,0.0001,4.29,28
Pt-ContribuidorDesavisado,0.0001,1.00,2
Main-NotNowWereTooBusyCryingOverYou,0.0001,3.09,386
Funny-TVTropes,0.0001,2.60,"90,010"
Main-UndisclosedNative,0.0001,3.66,12
Main-NaturalizedName,0.0001,3.47,50
Main-NotEvenBotheringWithAnExcuse,0.0001,3.28,332
Main-SundayLeakedDocument,0.0001,4.16,8
Main-RamenAsDehydratedNoodles,0.0001,3.14,970
Funny-Spaceballs,0.0001,3.19,134
Main-BroadcastingInTheUnitedStates,0.0001,3.57,299
Main-ComicalTranslation,0.0001,3.29,478
Main-ButterSideDown,0.0001,3.41,146
Main-TheLavaCavesOfNewYork,0.0001,3.41,650
Main-SundayEveningDramaSeries,0.0001,3.68,167
Main-HumanMail,0.0001,3.01,"1,737"
Main-EtiquetteNazi,0.0001,3.32,"1,304"
Main-ConjunctionMalfunction,0.0001,3.92,20
Main-SalesmanCam,0.0001,4.44,28
Main-OnceMoreWithVolume,0.0001,3.23,215
Main-TheFirstLawOfTropeExamples,0.0001,3.42,167
Main-BugSplat,0.0001,3.20,69
Main-UnscrewedSaltShaker,0.0001,3.37,67
Main-TiedTogetherShoelaceTrip,0.0001,3.31,60
Main-ImpliedAnswer,0.0001,3.59,7
Main-PantheonSitcom,0.0001,3.33,70
Main-BiblesFromTheDead,0.0001,3.51,382
Main-AngryWhiteMan,0.0001,3.38,106
Main-NotAvailableInStores,0.0001,4.29,6
Main-PutAFaceOnTheCompany,0.0001,3.60,"28,890"
Main-HollywoodBoardGames,0.0001,3.28,392
Main-Implonkus,0.0001,4.04,47
Main-TheParentProducedProject,0.0001,3.27,256
Main-SuddenIntelligence,0.0001,3.36,68
Main-ptitlervcgrlzb,0.0001,3.44,144
Main-ExactlyWhatIMeantToSay,0.0001,3.36,177
Main-NoObjectPermanence,0.0001,3.24,65
Main-InsistsOnPaying,0.0001,3.37,9
Main-TropersBlock,0.0001,4.26,4
Main-SusLaw,0.0001,3.67,128
Main-TrainSong,0.0001,3.34,558
Main-IWasNamedMyName,0.0001,3.23,"2,986"
Main-FakeCharity,0.0001,3.23,220
Main-LockedInTheBathroom,0.0001,3.50,180
Main-DetectivesFollowFootprints,0.0001,3.38,327
Main-ptitlef7p89sx1,0.0001,3.22,365
Main-ptitlejdx9otzl,0.0001,3.21,455
Main-TelevisedTorture,0.0001,3.61,27
Main-IncrediblyConspicuousDrag,0.0001,3.24,270
Main-InternationalPopSongEnglish,0.0001,3.87,3
Main-TheInspectorIsComing,0.0001,3.32,"1,722"
Main-OpenAndShutCase,0.0001,3.83,370
Main-IllBeYourBestFriend,0.0001,3.25,68
Main-ItWasntEasy,0.0001,3.82,20
Main-IsItJustMe,0.0001,3.50,16
Main-IsNothingSacred,0.0001,3.29,112
Main-DiveDiveDive,0.0001,3.29,61
Main-AfraidYouWereGoingToSayThat,0.0001,3.15,120
Main-WhyDidntIThinkOfThat,0.0001,3.35,25
Main-HandyForeignPhrases,0.0001,4.37,3
Main-HowIWroteThisArticleArticle,0.0001,3.68,"13,383"
Main-ScreamingPlaneBaby,0.0001,3.33,399
Es-Pantaletazo,0.0001,3.90,62
Main-InnocentSwearing,0.0001,3.19,786
De-DasAltheVerhacksthuecktheTeutsch,0.0001,3.54,"17,340"
Fr-LeVilainPetitCanard,0.0001,0.00,0
Main-WeAreTheExperts,0.0001,4.44,120
Main-FleeceTheBudget,0.0001,3.61,4
Fr-TVTropesNuitGravementAVotreVocabulaire,0.0001,3.37,11
Fr-LoiDeMurphy,0.0001,3.29,653
Es-CaballeroEnArmaduraAcida,0.0001,5.22,"24,925"
De-Entsagung,0.0001,3.65,"9,473"
Es-TVTroposTeArruinaraLaVida,0.0001,0.00,0
Es-SeparadosPorElMismoIdioma,0.0001,3.73,570
No-Breiflabb,0.0001,3.56,"56,542"
Se-AndersOchMans,0.0001,3.58,"77,015"
Main-ptitle4bqbdjkr,0.0001,3.48,28
Funny-Other,0.0001,3.10,"1,338"
Funny-Advertising,0.0001,3.11,"1,355"
Main-TropeOnomatopoeias,0.0001,3.08,495
Heartwarming-Commercials,0.0001,3.30,157
Main-ScreechingStop,0.0001,3.33,123
Main-TakingItWell,0.0000,3.28,14
Main-HelpHelpTrappedInTitleFactory,0.0000,3.26,41
Main-BarelyMissedCushion,0.0000,3.19,23
Main-AndAllIGotWasThisLousyTShirt,0.0000,3.52,5
Main-ImprobablyPredictable,0.0000,3.26,16
Main-StillFightingTheCivilWar,0.0000,3.32,165
Main-BornInTheSaddle,0.0000,3.38,101
Main-RevolversAreForAmateurs,0.0000,3.42,16
Main-Sonnet,0.0000,4.31,5
Main-StartingFrom,0.0000,3.62,31
Main-NeurosisCommercialis,0.0000,3.83,13
Radar-HeyArnold,0.0000,3.26,9
Main-NameFaceName,0.0000,3.25,102
Horrible-Toys,0.0000,3.13,744
Main-ptitlethkkmy9d,0.0000,3.32,107
Main-ptitlex50era43,0.0000,3.18,187
Main-BankHolidays,0.0000,3.68,2
Main-MarketeersVsEngineers,0.0000,3.55,2
Main-InvisibleSubtleDifference,0.0000,3.11,31
Main-RollOutTheRedCarpet,0.0000,3.79,49
Main-AndHereHeComesNow,0.0000,3.52,578
Main-PreemptiveLaunch,0.0000,4.16,0
Main-WeirderThanUsual,0.0000,3.16,51
Main-SpeakingLikeTotallyTeen,0.0000,3.06,116
Main-YouTubeWarExpert,0.0000,4.03,10
GenreMotif-Punk,0.0000,3.43,527
GenreMotif-Folk,0.0000,4.03,25
GenreMotif-ElectronicDance,0.0000,3.57,282
Main-Access,0.0000,3.89,8
Main-TheGraphShowsTheTrend,0.0000,3.54,49
Main-ForeignersWriteBackwards,0.0000,3.32,29
Haiku-Phantasmagoria2,0.0000,3.73,240
Analysis-StealthPun,0.0000,3.31,"2,626"
Funny-DragonAge,0.0000,3.15,"7,887"
Main-SchoolClubsAreSeriousBusiness,0.0000,3.20,83
Main-CampaignForMoreTropeage,0.0000,4.19,0
ImageLinks-PaperthinDisguise,0.0000,3.33,"2,387"
Main-BreakTheScientist,0.0000,3.19,"1,601"
Main-AlliterativeList,0.0000,3.25,100
Main-FiremansSafetyNet,0.0000,3.55,66
Funny-TheSimpsons,0.0000,2.94,199
Main-FarOutForeignersFavoriteFood,0.0000,3.25,61
Main-TheFoodPoisoningIncident,0.0000,3.14,107
Main-BizarreTasteInFood,0.0000,3.48,12
Main-SemanticSlipperySlopeFallacy,0.0000,4.13,0
Main-LiteralistSnarking,0.0000,3.39,109
Funny-HaveIGotNewsForYou,0.0000,3.30,"1,470"
Funny-RedDwarf,0.0000,3.26,"2,130"
Funny-QI,0.0000,3.12,"4,536"
Funny-DoctorWho,0.0000,2.91,"17,269"
Funny-Heroes,0.0000,3.44,910
Funny-House,0.0000,3.21,"2,629"
Funny-Dollhouse,0.0000,3.22,"2,356"
Funny-Fringe,0.0000,3.31,"1,370"
Main-ReadingIn,0.0000,3.41,63
Main-IckBarrier,0.0000,3.55,55
Main-ContinuityAnnouncement,0.0000,3.46,158
Es-TVTroposMejoraraTuVida,0.0000,3.28,"2,834"
Main-OutOfTheCountry,0.0000,3.66,0
SlidingScale-HomePage,0.0000,3.73,0
SlidingScale-BiggerIsBetter,0.0000,3.97,104
SlidingScale-FurryFandom,0.0000,4.03,167
SlidingScale-MagnificentBastard,0.0000,4.06,50
SlidingScale-MoreDakka,0.0000,0.00,0
SlidingScale-RecordOfLoudnessWar,0.0000,4.21,19
SlidingScale-NintendoHard,0.0000,3.60,755
SlidingScale-TrueArt,0.0000,3.81,335
SlidingScale-WhatDoYouMeanItsNotAwesome,0.0000,4.30,14
Pl-PrimaBaleron,0.0000,3.74,"48,549"
Pl-PolknalMegafon,0.0000,4.74,0
Pl-HalasliwyOsilek,0.0000,3.76,0
De-HarryHolSchonMalDenWagen,0.0000,4.18,18
Main-PolishJews,0.0000,3.48,14
Main-ptitlersjk18hh,0.0000,3.19,889
Se-Toffelhjalte,0.0000,4.58,0
Main-StormInATeacup,0.0000,3.51,0
TearJerker-PhoenixWright,0.0000,3.37,0
Main-ptitle5f8le58t,0.0000,3.19,0
Main-ptitlev3xdelbl,0.0000,3.26,0
Main-ptitle3c72hjbv,0.0000,3.17,0
Main-ptitlehyrvg8qy,0.0000,3.31,0
Main-WhatTheDuckDidHeJustSay,0.0000,3.52,0
